item,itemLabel,statements,ensg_wdt,entrez
Q20787951,LOC100133137,7,,100133137
Q20787983,BCAP31P1,9,,100194425
Q20788038,SNX18P21,8,,100419025
Q20788039,LOC100419690,7,,100419690
Q20788040,LOC100419791,7,,100419791
Q20788041,WBP1P1,9,,100420109
Q20788043,TRIM60P5Y,9,,100420368
Q20788044,LOC100420438,7,,100420438
Q20788046,LOC100420440,7,,100420440
Q20788047,CNTNAP3P5,9,,100420786
Q20788048,LOC100420887,7,,100420887
Q20788049,USP9YP10,9,,100421222
Q20788054,LONRF2P3,9,,100421809
Q20788055,ENPP7P1,9,,100421823
Q20788092,SDR42E1P1,9,,100422340
Q20788093,LOC100422491,7,,100422491
Q20788094,LOC100422530,7,,100422530
Q20788095,ELOCP11,9,,100462872
Q20788096,ELOCP15,9,,100462877
Q20788097,MTND2P3,9,,100499457
Q20788099,USP9YP19,8,,100500797
Q20788101,PPIAP42,9,,100507231
Q20788103,ECRP,8,,643332
Q20788104,LOC100127938,7,,100127938
Q20788106,LOC400446,7,,400446
Q20788107,EIF2S3B,18,ENSG00000180574,255308
Q20788109,SRSF11P1,9,,100421296
Q20788114,LOC100132057,9,,100132057
Q20788115,ST3GAL1P1,9,,100421804
Q20788116,LOC642579,7,,642579
Q20788117,LOC100419741,7,,100419741
Q20788118,MDH1P1,9,,392477
Q20788120,SSBL2P,9,,653588
Q20788122,LOC645852,7,,645852
Q20788126,LOC100420205,7,,100420205
Q20788127,RPL7L1P12,9,,100420200
Q20788128,CEACAMP11,9,,1086
Q20788129,LOC100289118,7,,100289118
Q20788131,LOC728470,7,,728470
Q20788132,LOC100421746,8,,100421746
Q20788133,ARAFP1,9,,100421741
Q20788135,LOC100131465,7,,100131465
Q20788136,KRT8P52,9,,100887068
Q20788137,LOC100421347,7,,100421347
Q20788140,LOC100130455,7,,100130455
Q20788141,POLR3GP1,9,,100422395
Q20788143,NPM1P44,9,,100422270
Q20788144,LOC100127919,7,,100127919
Q20788145,CDCA4P3,9,,100420558
Q20788147,LOC390306,7,,390306
Q20788148,ZNF646P1,9,,100419854
Q20788149,LOC100419859,7,,100419859
Q20788151,PNLIPP1,9,,100419068
Q20788152,LOC100421417,7,,100421417
Q20788153,LOC390933,7,,390933
Q20788155,RRAGAP1,9,,100462776
Q20788156,TNPO1P1,9,,100418919
Q20788157,TUBAP12,9,,100289303
Q20788158,RNF14P4,9,,100419645
Q20788159,LOC100533630,7,,100533630
Q20788161,LOC100533635,7,,100533635
Q20788162,LOC100420515,7,,100420515
Q20788163,LOC204800,7,,204800
Q20788164,LOC100418868,7,,100418868
Q20788165,MTND6P1,9,,100499469
Q20788167,ZNF885P,9,,100419734
Q20788168,LOC100419739,7,,100419739
Q20788171,TRIM60P2Y,9,,100420363
Q20788303,LOC100736412,7,,100736412
Q20788304,GSTM5P1,9,,100505557
Q20788305,NDUFB4P3,9,,100288420
Q20788306,LOC388104,7,,388104
Q20788307,SNX18P4,9,,100418976
Q20788309,IFITM3P3,9,,100101247
Q20788310,LOC646665,7,,646665
Q20788312,LOC100128121,6,,100128121
Q20788313,MRGPRX11P,9,,645415
Q20788314,LOC100419621,7,,100419621
Q20788315,LOC100419967,7,,100419967
Q20788316,ANKRD54P1,9,,100419962
Q20788318,LOC642550,7,,642550
Q20788321,LOC100129725,7,,100129725
Q20788322,CBX3P3,9,,100421861
Q20788323,SPRING1P1,9,,100132615
Q20788325,LOC641381,7,,641381
Q20788326,LOC644335,7,,644335
Q20788327,LOC100967223,7,,100967223
Q20788328,LOC729839,7,,729839
Q20788329,LOC643438,7,,643438
Q20788330,LOC390250,7,,390250
Q20788332,ZNF736P10Y,9,,100419727
Q20788333,LOC646970,7,,646970
Q20788335,ATP5MGP6,9,,100462865
Q20788337,LOC100216337,7,,100216337
Q20788338,CAPZBP1,9,,644265
Q20788339,LOC100420471,6,,100420471
Q20788340,SSR1P1,9,,100420476
Q20788341,LOC100129422,7,,100129422
Q20788344,MOB4P2,9,,100131078
Q20788347,LOC100129667,7,,100129667
Q20788348,LOC100422376,7,,100422376
Q20788349,LOC100419912,7,,100419912
Q20788351,LOC100294713,7,,100294713
Q20788352,LOC644051,7,,644051
Q20788354,EEF1A1P4,9,,100421854
Q20788356,DNAJC17P1,9,,645314
Q20788359,LOC284441,8,,284441
Q20788361,MICOS10P3,9,,100462954
Q20788362,LOC100526736,7,,100526736
Q20788365,LOC401805,7,,401805
Q20788368,TERF1P6,9,,100287965
Q20788370,MANEALP1,9,,391448
Q20788371,LOC100131939,7,,100131939
Q20788372,LOC100128335,7,,100128335
Q20788375,LOC100288211,7,,100288211
Q20788376,DDX50P2,9,,100421328
Q20788377,HNRNPRP3,9,,100421323
Q20788378,LOC101059949,6,,101059949
Q20788379,LOC100421690,7,,100421690
Q20788380,LOC100502572,7,,100502572
Q20788386,PAIP1P1,9,,100421582
Q20788387,LOC100419284,7,,100419284
Q20788389,LOC100419830,7,,100419830
Q20788390,LOC100419835,7,,100419835
Q20788391,LOC100132090,7,,100132090
Q20788392,LOC645181,7,,645181
Q20788393,FGFR3P2,9,,100462815
Q20788394,HTR1DP1,9,,100421479
Q20788395,LOC100421474,7,,100421474
Q20788396,LOC100288172,7,,100288172
Q20788398,KDM3AP1,9,,100420666
Q20788399,LOC100533654,7,,100533654
Q20788400,LOC100421842,7,,100421842
Q20788401,LOC100499192,7,,100499192
Q20788402,NFYBP1,9,,440973
Q20788405,LOC401677,7,,401677
Q20788406,HNRNPDLP4,9,,100421657
Q20788407,LOC100419796,7,,100419796
Q20788409,LOC100130001,7,,100130001
Q20788410,CROCCP5,9,,100421114
Q20788413,NME2P2,9,,100289315
Q20788415,LOC100130176,7,,100130176
Q20788416,LOC100288379,7,,100288379
Q20788419,TUBAP7,9,,644436
Q20788422,LOC100133252,7,,100133252
Q20788423,PHBP4,9,,100418774
Q20788425,LOC100128676,7,,100128676
Q20788427,KATNBL1P1,9,,100420919
Q20788428,FGFR3P5,9,,100420952
Q20788430,LOC442087,7,,442087
Q20788434,NRBF2P6,9,,730069
Q20788435,LOC100132223,7,,100132223
Q20788437,LOC100419520,7,,100419520
Q20788438,G3BP1P1,9,,100422338
Q20788439,METAP2P1,9,,727713
Q20788440,LOC100288437,7,,100288437
Q20788442,MLXP1,9,,646696
Q20788443,RPL10P12,9,,645422
Q20788444,SLC25A6P3,9,,100422686
Q20788446,LOC100130018,7,,100130018
Q20788447,LOC100421126,7,,100421126
Q20788448,LOC100421121,7,,100421121
Q20788450,SDAD1P4,9,,100419955
Q20788451,E2F3P2,9,,100420003
Q20788452,LOC100420008,7,,100420008
Q20788454,LOC100133029,7,,100133029
Q20788455,LOC100128284,7,,100128284
Q20788456,PLA2G12AP2,9,,100420281
Q20783053,LOC100418836,6,,100418836
Q20783055,LOC100419783,7,,100419783
Q20783057,LOC402715,8,,402715
Q20783058,ACRP1,9,,645529
Q20783062,RRAS2P2,9,,100384885
Q20783063,LOC100420336,7,,100420336
Q20783064,LOC100420331,7,,100420331
Q20783066,LOC100286973,7,,100286973
Q20783067,LOC100420418,7,,100420418
Q20783068,BMS1P14,15,,728034
Q20783070,NDUFAF2P2,9,,100130783
Q20783071,LOC100422623,7,,100422623
Q20783073,LOC100532749,7,,100532749
Q20783074,LOC100420420,7,,100420420
Q20783076,TAF11L1,9,,285697
Q20783078,RAB28P5,9,,100128416
Q20783079,LOC646616,7,,646616
Q20783080,TIPINP1,9,,100125392
Q20783082,LOC643307,7,,643307
Q20783084,LOC100421238,7,,100421238
Q20783087,VPS26CP1,9,,100420893
Q20783088,RANP8,9,,100420519
Q20783089,LOC100420514,7,,100420514
Q20783091,SOWAHCP5,9,,100419815
Q20783092,SRSF6P1,9,,100128442
Q20783094,LOC100420230,7,,100420230
Q20783095,LOC727803,7,,727803
Q20783096,PRAMEF31P,9,,100129611
Q20783099,ISCUP1,9,,100462833
Q20783101,RPP40P2,9,,100420608
Q20783103,LOC100419923,7,,100419923
Q20783104,LOC100419928,7,,100419928
Q20783105,ZNF863P,9,,100419682
Q20783106,RNF152P1,9,,100419687
Q20783108,LOC100533677,7,,100533677
Q20783109,KRT18P60,9,,100418829
Q20783110,MMADHCP2,9,,100216355
Q20783113,ZNF619P1,9,,100419776
Q20783116,BNIP3P25,9,,100421707
Q20783117,LOC653503,7,,653503
Q20783119,LOC127011,7,,127011
Q20783121,LOC401875,7,,401875
Q20783122,LOC100420324,7,,100420324
Q20783124,AIDAP3,9,,100128360
Q20783126,LOC100128365,7,,100128365
Q20783127,LOC100509370,7,,100509370
Q20783128,LOC346329,7,,346329
Q20783130,LOC100130620,7,,100130620
Q20783132,LOC100420540,7,,100420540
Q20783134,LOC100421663,7,,100421663
Q20783135,MGAT2P2,9,,100422589
Q20783137,PRDX4P1,9,,100418949
Q20783138,LOC100129774,7,,100129774
Q20783139,MICOS10P1,10,,100462953
Q20783141,RNGTTP1,9,,100421428
Q20783142,LOC100422438,7,,100422438
Q20783143,LOC791098,7,,791098
Q20783145,LOC642474,7,,642474
Q20783147,TXN2P1,9,,100505690
Q20783148,LOC100131849,7,,100131849
Q20783150,LOC100419548,6,,100419548
Q20783151,LOC100131779,6,,100131779
Q20783154,LOC643554,7,,643554
Q20783155,LOC100128803,7,,100128803
Q20783156,ANAPC15P1,9,,100128808
Q20783159,RPL10P8,9,,644937
Q20783160,LOC392543,7,,392543
Q20783164,LOC100287539,7,,100287539
Q20783165,LOC401957,7,,401957
Q20783167,LOC100820733,7,,100820733
Q20783169,LOC100419668,6,,100419668
Q20783171,LOC100129589,7,,100129589
Q20783172,LOC100420021,7,,100420021
Q20783173,RPEP6,9,,100420590
Q20783176,LRRC2P1,9,,644158
Q20783177,KRT8P40,9,,100418728
Q20783178,LOC100418723,7,,100418723
Q20783179,LOC645163,7,,645163
Q20783181,H3P15,9,,100419353
Q20783182,ZDHHC4P1,9,,100420920
Q20783183,CASC4P1,9,,100420689
Q20783185,LOC100431174,7,,100431174
Q20783187,LOC100421822,7,,100421822
Q20783188,SLC30A6P1,9,,100422091
Q20783190,LOC100129844,7,,100129844
Q20783191,LOC100913082,7,,100913082
Q20783194,LOC100499223,7,,100499223
Q20783195,LOC100419574,7,,100419574
Q20783196,LOC401767,7,,401767
Q20783198,FTLP14,9,,100462794
Q20783199,FTH1P25,9,,100462799
Q20783200,LOC100132830,7,,100132830
Q20783201,LOC100420386,7,,100420386
Q20783203,PLLPP1,9,,139061
Q20783205,LOC100130048,7,,100130048
Q20783206,DPPA4P1,9,,100421156
Q20783207,LOC100288241,7,,100288241
Q20783210,EIF5P2,9,,100421391
Q20783211,LOC100128093,7,,100128093
Q20783214,LOC171417,7,,171417
Q20801268,LOC105371981,8,,105371981
Q20801269,LOC105371986,9,,105371986
Q20801270,LOC105371993,8,,105371993
Q20801271,LOC105372004,12,,105372004
Q20801272,LOC105372016,9,,105372016
Q20801273,LOC105372023,8,,105372023
Q20801274,LOC105372042,10,,105372042
Q20801275,LOC105372047,8,,105372047
Q20801277,LOC105372073,8,,105372073
Q20801278,LINC01901,10,,105372080
Q20801279,LOC105372085,8,,105372085
Q20801280,LOC105372092,11,,105372092
Q20801281,LOC105372097,13,,105372097
Q20801282,LOC105372100,12,,105372100
Q20801283,LOC105372112,8,,105372112
Q20801284,LOC105372117,8,,105372117
Q20801285,LOC105372124,9,,105372124
Q20801286,LOC105372131,9,,105372131
Q20801287,LOC105372136,8,,105372136
Q20801290,LOC105372167,8,,105372167
Q20801291,LOC105372174,8,,105372174
Q20801293,LOC105372186,8,,105372186
Q20801296,LOC105372201,10,,105372201
Q20801297,LOC105372206,8,,105372206
Q20801298,LOC105372213,8,,105372213
Q20801299,LOC105372220,10,,105372220
Q20801300,LOC105372225,13,,105372225
Q20801301,LOC105372249,10,,105372249
Q20801303,LOC105372256,8,,105372256
Q20801304,LOC105372263,10,,105372263
Q20801305,LOC105372268,16,ENSG00000287960,105372268
Q20801306,LOC105372275,8,,105372275
Q20801307,LOC105372282,8,,105372282
Q20801309,LOC105372299,11,,105372299
Q20801310,LOC105372302,10,,105372302
Q20801312,LOC105372314,8,,105372314
Q20801313,LOC105372319,11,,105372319
Q20801314,LOC105372326,12,,105372326
Q20801315,LOC105374144,9,,105374144
Q20801316,LOC105374151,10,,105374151
Q20801319,LOC105374170,7,,105374170
Q20801322,LOC105374187,9,,105374187
Q20801327,LOC105374221,8,,105374221
Q20801328,LOC105374226,8,,105374226
Q20801329,LOC105374238,7,,105374238
Q20801330,LOC105374240,8,,105374240
Q20801331,LOC105374252,8,,105374252
Q20801332,LOC105374257,9,,105374257
Q20801333,LOC105374264,8,,105374264
Q20801336,LOC105374276,9,,105374276
Q20801337,LOC105374283,8,,105374283
Q20801338,LOC105374288,9,,105374288
Q20801339,LOC105374295,8,,105374295
Q20801340,LOC105374303,8,,105374303
Q20801342,LOC105374334,11,,105374334
Q20801343,LOC105374339,10,,105374339
Q20801344,LOC105374341,9,,105374341
Q20801345,LOC105374346,8,,105374346
Q20801346,LOC105374358,8,,105374358
Q20801348,LOC105374365,8,,105374365
Q20801350,LOC105374384,8,,105374384
Q20801351,LOC105374389,8,,105374389
Q20801352,LOC105374391,8,,105374391
Q20801353,LOC105374396,8,,105374396
Q20801354,LOC105374404,8,,105374404
Q20801356,LOC105374423,10,,105374423
Q20801357,LOC105374430,8,,105374430
Q20801358,LOC105374435,10,,105374435
Q20801359,LOC105374442,9,,105374442
Q20801360,LOC105374447,6,,105374447
Q20801361,LOC105374459,8,,105374459
Q20801362,LOC105374466,8,,105374466
Q20801363,LOC105374473,9,,105374473
Q20801364,LOC105374478,8,,105374478
Q20801365,LOC105374480,10,,105374480
Q20801367,LOC105374492,10,,105374492
Q20801368,LOC105374497,12,,105374497
Q20801370,LOC105374517,9,,105374517
Q20801372,LOC105374531,8,,105374531
Q20801373,LOC105374536,8,,105374536
Q20801375,LOC105374548,9,,105374548
Q20801376,LOC105374550,8,,105374550
Q20801377,LOC105374555,12,,105374555
Q20801378,LOC105374562,9,,105374562
Q20801379,LOC105374567,9,,105374567
Q20801382,LOC105374581,8,,105374581
Q20801384,LOC105374593,9,,105374593
Q20801385,LOC105374598,9,,105374598
Q20801386,LOC105374601,8,,105374601
Q20801387,LOC105374606,9,,105374606
Q20801389,LOC105374618,9,,105374618
Q20801390,LOC105374620,8,,105374620
Q20801391,LOC105374625,19,,105374625
Q20801394,LOC105374649,8,,105374649
Q20801395,LOC105374651,10,,105374651
Q20801396,LOC105374656,8,,105374656
Q20801397,LOC105374663,8,,105374663
Q20801398,LOC105374668,8,,105374668
Q20801400,LOC105374682,8,,105374682
Q20801401,LOC105374687,8,,105374687
Q20786421,LOC100421281,7,,100421281
Q20786422,PDLIM1P4,9,,100419185
Q20786424,ENPP7P2,9,,100421813
Q20786426,LOC100422188,7,,100422188
Q20786427,LOC100419553,7,,100419553
Q20786428,KARS1P1,9,,100419558
Q20786431,LOC100289381,7,,100289381
Q20786432,LOC100422695,7,,100422695
Q20786435,LOC102724621,7,,102724621
Q20786437,H2BP3,9,,391566
Q20786438,SOD2P1,8,,100421046
Q20786440,RNMTL1P1,9,,100420295
Q20786441,LOC100420803,7,,100420803
Q20786442,LOC100131013,7,,100131013
Q20786445,LOC100129683,7,,100129683
Q20786446,LOC105376334,6,,105376334
Q20786447,LOC105376670,7,,105376670
Q20786450,LOC105375800,8,,105375800
Q20786454,LOC100421630,7,,100421630
Q20786455,LOC100420930,7,,100420930
Q20786456,EEF1B2P1,9,,1932
Q20786457,ELOCP31,9,,100422582
Q20786459,LOC100422587,7,,100422587
Q20786461,LOC100124373,7,,100124373
Q20786462,CDRT15P7,9,,100420788
Q20786463,SLC25A6P4,9,,100422690
Q20786464,LOC791095,7,,791095
Q20786465,GTF3C6P3,9,,646745
Q20786468,LOC389768,7,,389768
Q20786471,LOC646012,7,,646012
Q20786472,MFSD4BP1,9,,100128154
Q20786473,LOC100422669,7,,100422669
Q20786475,LOC100421142,7,,100421142
Q20786477,LOC100128022,7,,100128022
Q20786479,LOC100421387,7,,100421387
Q20786480,CTNNBL1P1,9,,392456
Q20786482,LOC100630919,7,,100630919
Q20786483,LOC646853,7,,646853
Q20786485,LOC100419700,7,,100419700
Q20786486,VDAC2P3,9,,401959
Q20786487,HSPD1P19,9,,100463288
Q20786488,LOC100129037,7,,100129037
Q20786490,LOC100420024,7,,100420024
Q20786491,PGAM1P6,9,,100420567
Q20786492,KRR1P1,9,,100422486
Q20786493,CHORDC1P3,9,,100133261
Q20786494,LOC100499497,7,,100499497
Q20786497,TUBAP13,9,,642635
Q20786498,MED28P1,9,,100420207
Q20786500,LOC724060,7,,724060
Q20786502,UBE2V2P2,9,,104548970
Q20786506,LOC100421349,7,,100421349
Q20786507,LOC100421344,7,,100421344
Q20786508,LOC100422513,7,,100422513
Q20786512,NPM1P52,9,,100422272
Q20786513,MARK2P12,9,,100421565
Q20786515,GCNT1P2,9,,100421560
Q20786517,LOC724084,7,,724084
Q20786518,LOC100419851,7,,100419851
Q20786519,GTF3C6P1,9,,100129001
Q20786522,LOC100128407,7,,100128407
Q20786523,LOC100420896,7,,100420896
Q20786524,LOC100288484,7,,100288484
Q20786525,LOC100421419,7,,100421419
Q20786526,LOC100421414,7,,100421414
Q20786527,LOC100420245,7,,100420245
Q20786531,RPL23AP93,9,,100288802
Q20786533,ZPAXP,11,,105373450
Q20786534,RPL23AP97,8,,102723647
Q20786537,LOC155060,9,,155060
Q20786539,FGF7P6,12,,387628
Q20786542,LOC646214,8,,646214
Q20786544,LOC100130673,8,,100130673
Q20786545,FLJ37201,8,,283011
Q20786549,CDC27P5,9,,647654
Q20786550,CDC27P10,10,,102723584
Q20786552,ANAPC1P2,11,,285074
Q20786554,GS1-124K5.11,16,,493754
Q20786555,LOC100420644,7,,100420644
Q20786556,COQ10BP2,9,,100421072
Q20786560,LOC100419161,7,,100419161
Q20786561,LOC100421471,7,,100421471
Q20786563,LOC202181,8,,202181
Q20786568,LOC392196,8,,392196
Q20786569,LOC93622,10,,93622
Q20786574,LOC728024,8,,728024
Q20786577,PYHIN5P,9,,646377
Q20786579,LOC100422556,8,,100422556
Q20786581,BUD13P1,9,,100420358
Q20786582,LOC647503,7,,647503
Q20786587,SUZ12P2,9,,100421539
Q20786589,LOC100419572,7,,100419572
Q20786591,FRG1HP,11,,100132352
Q20786593,FRG1JP,10,,642236
Q20786595,LOC100420214,7,,100420214
Q20786597,SEC63P1,9,,100420341
Q20786600,BCAR1P2,9,,100533718
Q20786625,LOC100129586,7,,100129586
Q20786678,SEPTIN7P5,9,,100418718
Q20786679,NBEAP5,9,,100418903
Q20783216,LOC100419238,7,,100419238
Q20783217,HSPA8P12,9,,100420038
Q20783218,HMGB3P7,9,,100420033
Q20783219,MARK2P6,9,,100421500
Q20783220,LOC100421505,7,,100421505
Q20783222,LOC100420576,6,,100420576
Q20783224,LOC692246,7,,692246
Q20783225,LOC100420247,7,,100420247
Q20783226,LOC100418730,7,,100418730
Q20783227,SKP2P1,9,,100130500
Q20783229,PDK1P1,9,,100421194
Q20783230,BRI3BPP1,9,,100129976
Q20783231,TUBB8P1,9,,100418937
Q20783232,LOC100419980,7,,100419980
Q20783234,LOC442603,7,,442603
Q20783235,LOC100418848,7,,100418848
Q20783236,PHBP13,9,,100418843
Q20783238,AHCYP6,9,,100419714
Q20783241,LOC100130137,7,,100130137
Q20783242,LOC101901829,7,,101901829
Q20783244,LOC100421029,7,,100421029
Q20783245,GOT2P7,9,,100422628
Q20783246,LOC100422274,7,,100422274
Q20783249,LOC100420343,7,,100420343
Q20783251,LOC100130714,7,,100130714
Q20783252,PPATP2,9,,100421601
Q20783254,LOC100131495,7,,100131495
Q20783255,KIAA0895LP1,9,,100128238
Q20783257,BNIP3P40,9,,100421702
Q20783259,LOC100421517,7,,100421517
Q20783260,RBPMS2P1,9,,100421512
Q20783261,LOC100420569,7,,100420569
Q20783262,CTDSPL2P1,9,,643605
Q20783264,LOC100419795,7,,100419795
Q20783265,BANF1P3,9,,100505506
Q20783266,CHORDC1P4,10,,727896
Q20783268,LOC100420127,7,,100420127
Q20783269,TPT1P11,9,,102724868
Q20783271,LOC100996362,6,,100996362
Q20783272,LOC100310835,7,,100310835
Q20783275,LOC390876,7,,390876
Q20783276,LOC100419702,7,,100419702
Q20783278,LOC729998,6,,729998
Q20783279,LOC100129096,7,,100129096
Q20783280,LOC100420944,7,,100420944
Q20783281,LOC729316,7,,729316
Q20783283,LOC100420083,7,,100420083
Q20783285,LOC353007,7,,353007
Q20783286,LOC100422426,7,,100422426
Q20783288,LOC100420949,7,,100420949
Q20783290,LOC100533709,7,,100533709
Q20783292,RPL6P23,7,,100130524
Q20783293,LOC100129957,7,,100129957
Q20783296,KNOP1P2,9,,100420898
Q20783298,PRAMEF35P,9,,100419649
Q20783299,LOC100419644,7,,100419644
Q20783301,LOC100533634,7,,100533634
Q20783303,LOC101060067,7,,101060067
Q20783305,LOC100420211,7,,100420211
Q20783306,ALOXE3P1,9,,100420216
Q20783308,LOC644456,7,,644456
Q20783309,LOC100420499,6,,100420499
Q20783310,LOC100420494,7,,100420494
Q20783312,LOC100128721,7,,100128721
Q20783313,EIF4E2P2,9,,645207
Q20783314,RPL10P13,9,,390345
Q20783316,GPR160P1,9,,100130649
Q20783317,LOC100422471,7,,100422471
Q20783319,TRIM60P1Y,9,,100420362
Q20783321,LOC100631243,7,,100631243
Q20783322,HNRNPA1P15,9,,100421353
Q20783324,LOC100287825,7,,100287825
Q20783325,GLULP5,9,,100421694
Q20783326,LOC100192389,7,,100192389
Q20783328,RBM39P1,9,,643167
Q20783329,LOC727947,7,,727947
Q20783331,LOC100421574,7,,100421574
Q20783332,EIF4A2P2,9,,100421579
Q20783333,LOC123862,7,,123862
Q20783334,LOC100133092,7,,100133092
Q20783336,LOC100652960,7,,100652960
Q20783337,LOC100420545,6,,100420545
Q20783338,LOC100419079,7,,100419079
Q20783339,AK3P2,9,,100419074
Q20783341,LOC100533716,7,,100533716
Q20783342,CKAP2LP1,9,,100533711
Q20783343,ATP6V1G1P3,9,,100462838
Q20783344,LOC100421409,7,,100421409
Q20783345,LOC100421404,7,,100421404
Q20783347,ACTG1P13,9,,100418920
Q20783348,LOC100132330,7,,100132330
Q20783350,LOC100533622,7,,100533622
Q20783351,TUBAP8,9,,100533627
Q20783354,LOC392264,7,,392264
Q20786680,SNX18P5,9,,100418977
Q20786681,SNX18P18,8,,100419021
Q20786683,SNX18P10,9,,100419040
Q20786685,LOC100419052,7,,100419052
Q20786686,LOC100419691,7,,100419691
Q20786687,ZNF736P11Y,9,,100419730
Q20786688,ZNF736P4Y,9,,100419735
Q20786689,LOC100420174,7,,100420174
Q20786691,CICP21,9,,100420263
Q20786692,TRIM60P10Y,9,,100420376
Q20786693,LOC100420617,7,,100420617
Q20786695,CNTNAP3P1,9,,100420787
Q20786697,LOC100420852,7,,100420852
Q20786698,ANAPC1P5,9,,100420890
Q20786701,LOC100421292,7,,100421292
Q20786704,EIF4A1P10,9,,100421533
Q20786705,UBE2Q2P7,8,,100421766
Q20786745,LOC100422529,7,,100422529
Q20786747,ELOCP4,9,,100462873
Q20786750,USP9YP23,9,,100500798
Q20786751,LOC653513,10,,653513
Q20786753,EIF4A3P1,9,,390843
Q20786755,C4BPAP3,9,,100421610
Q20786762,LOC388242,8,,388242
Q20786766,SPDYE10P,12,,643862
Q20786767,FAM91A4P,9,,100132306
Q20786770,LOC100127965,7,,100127965
Q20786771,LOC791091,7,,791091
Q20786772,SLC6A14P2,9,,100462652
Q20786773,PIMREGP3,9,,100132736
Q20786774,LOC401777,7,,401777
Q20786776,NDUFA5P10,9,,102724853
Q20786777,LOC100131625,7,,100131625
Q20786778,LOC101929451,6,,101929451
Q20786781,LOC100128800,7,,100128800
Q20786782,LOC100421141,7,,100421141
Q20786784,LOC100506400,7,,100506400
Q20786786,EEF1B2P6,9,,647030
Q20786788,LOC641695,7,,641695
Q20786789,HSPA8P4,9,,100420028
Q20786790,LOC100127934,7,,100127934
Q20786792,LOC100288914,7,,100288914
Q20786796,SEPTIN7P6,9,,100418720
Q20786797,PRMT5P1,9,,100420927
Q20786799,LOC100420117,7,,100420117
Q20786800,LOC100419824,7,,100419824
Q20786801,PGAM1P9,9,,100420681
Q20786804,MTA3P1,9,,100130766
Q20786805,LOC730102,19,ENSG00000242193,730102
Q20786808,LOC100421824,7,,100421824
Q20786809,LOC100132659,7,,100132659
Q20786810,METTL1P1,9,,441487
Q20786811,LOC101409256,8,,101409256
Q20786813,LOC100420775,7,,100420775
Q20786814,MYG1P1,9,,100420770
Q20786818,LOC100131877,7,,100131877
Q20786819,LOC100128906,7,,100128906
Q20786820,YBX2P2,9,,100124334
Q20786822,EEF1DP7,9,,100422656
Q20786823,STX8P1,9,,100423046
Q20786825,SCML2P2,9,,100421172
Q20786827,TDGF1P1,9,,100421177
Q20786828,LOC392539,7,,392539
Q20786830,MFFP3,10,,392452
Q20786832,BNIP3P17,9,,100421704
Q20786835,LOC643381,7,,643381
Q20786837,NEK4P3,9,,100421728
Q20786838,LOC100419932,7,,100419932
Q20786839,LOC100420845,7,,100420845
Q20786841,LOC100420011,7,,100420011
Q20786842,RPL10P6,9,,285176
Q20786844,LOC283788,7,,283788
Q20786845,EEF1A1P20,9,,100421797
Q20786846,TXNL1P1,9,,100419095
Q20786849,LOC100418713,7,,100418713
Q20786850,LOC100288628,7,,100288628
Q20786851,LOC100421901,7,,100421901
Q20786854,LOC100418989,7,,100418989
Q20786856,LOC724105,7,,724105
Q20786857,LOC100419975,7,,100419975
